200,90,90,40,xlarge
200,90,90,40,xlarge
200,90,90,40,xlarge
142,10,50,7.3,xlarge
190,81,87,60,xlarge
300,3,3,1.45,xlarge
207,15,45,12.5,xlarge
200,85,85,33.3,xlarge
89,51,65,57.2,xlarge
183,55,115,79.9,xlarge
167,65,65,62,xlarge
180,20,80,15,xlarge
180,15,20,8,xlarge
300,45,45,32.2,xlarge
300,26,26,32,xlarge
300,20,20,15,xlarge
200,20,20,11.1,xlarge
300,20,30,35,xlarge
300,20,30,21,xlarge
180,7,12,0.84,xlarge
180,7,12,0.84,xlarge
180,7,12,0.84,xlarge
150,15,40,12.5,xlarge
180,25,90,17,xlarge
182,22,90,41,xlarge
200,20,125,25,xlarge
200,20,20,18,xlarge
170,90,140,40,xlarge
185,4,90,17,xlarge
185,4,90,17,xlarge
185,4,90,17,xlarge
185,4,90,17,xlarge
200,28,160,51.7,xlarge
166,30,80,60,xlarge
166,30,80,60,xlarge
166,30,80,60,xlarge
200,25,120,17,xlarge
180,7,12,0.84,xlarge
300,20,20,20,xlarge
300,26,26,32,xlarge
186,24,92,33.95,xlarge
187,23,87,33.2,xlarge
200,10,10,0.98,xlarge
200,10,10,0.98,xlarge
180,50,80,64.5,xlarge
200,21,90,10,xlarge
200,30,90,21.5,xlarge
200,20,160,35,xlarge
210,10,35,28.8,xlarge
100,40,70,43,xlarge
88,40,72,56.2,xlarge
200,23,90,26.7,xlarge
180,70,90,90,xlarge
90,60,70,64,xlarge
220,90,110,75.8,xlarge
220,90,110,75.8,xlarge
220,90,110,75.8,xlarge
168,37,63,41.2,xlarge
163,37,68,47.7,xlarge
141,39,46,25,xlarge
200,70,120,45.5,xlarge
200,70,120,45.5,xlarge
200,70,120,45.5,xlarge
200,70,120,45.5,xlarge
200,20,160,70,xlarge
200,20,160,70,xlarge
200,20,160,70,xlarge
170,30,30,25.5,xlarge
164,37,37,20.8,xlarge
152,42,52,0.032,xlarge
130,70,70,45,xlarge
130,70,70,45,xlarge
150,25,60,6.5,xlarge
180,40,45,25,xlarge
320,25,25,24.5,xlarge
320,25,25,24.5,xlarge
200,30,90,5,xlarge
205,40,165,55,xlarge
205,40,165,55,xlarge
200,40,120,3.5,xlarge
170,70,70,72,xlarge
150,6,46,7.8,xlarge
150,37,37,19.2,xlarge
153,37,37,20.5,xlarge
200,20,125,25,xlarge
200,15,15,8,xlarge
201,17,17,8.3,xlarge
200,15,15,8,xlarge
201,17,17,8.3,xlarge
200,20,20,10,xlarge
201,17,17,8.3,xlarge
150,10,94,19.7,xlarge
110,80,100,50,xlarge
200,26,90,17,xlarge
190,90,180,66,xlarge
190,90,180,66,xlarge
190,90,180,66,xlarge
190,90,180,66,xlarge
168,37,63,41.2,xlarge
163,37,68,47.7,xlarge
87,58,67,71.1,xlarge
142,64,64,31,xlarge
180,30,120,50,xlarge
180,30,120,50,xlarge
170,62,63,66.1,xlarge
260,10,15,2.5,xlarge
88,66,68,87.2,xlarge
200,25,90,18,xlarge
100,64,74,85,xlarge
88,66,71,45.1,xlarge
172,68,72,66.85,xlarge
85,30,34,450,xlarge
200,28,160,51.7,xlarge
200,20,180,22,xlarge
183,55,115,79.9,xlarge
